date,net
20250815,-113000
20250818,102000
20250819,978100
20250820,-12749
20250821,481705
20250822,-345700
20250825,2040
20250826,184780
20250827,283700
20250828,36276
20250829,-211921
20250901,1000
20250902,178850
20250903,-171000
20250904,-21693
20250905,328000
20250908,-240000
20250909,17000
20250910,-239600
20250911,-36000
20250912,-86000
20250915,-73000
20250916,-230000
20250917,-47100
20250918,318061
20250919,-292800
20250922,233000
20250923,2237016
20250924,1957008
20250925,301538
20250926,-1046880
20250930,45795
20251001,-567608
20251002,-515000
20251003,-159000
20251007,-340960
20251008,-19409
20251009,105413
20251013,-141098
20251014,-281950
20251015,76071
20251016,198900
20251017,-612994
20251020,17138
20251021,-215380
20251022,62590
20251023,-53955
20251027,-46980
20251028,-239174
20251029,-48990
20251030,-42280
20251031,-23990
20251103,136190
20251104,-450980
20251105,29919
20251106,-292960
20251107,41140
20251110,215623
20251111,-116980
20251112,-83990
20251113,-9960
20251114,28932
20251117,36289
20251118,87935
20251119,34020
20251120,13992
20251121,-51901
20251124,37083
20251125,44513
20251126,-29155
20251127,20020
20251128,61000
20251201,-35970
20251202,23020
20251203,100137
20251204,-368
20251205,-43000
20251208,-27000
20251209,-45990
20251210,100000
20251211,11300
20251212,-54000
20251215,65010
20251216,84418
20251217,2010
20251218,-2985
20251219,44970
20251222,74020
20251223,57018
20251224,31010
20251226,25008
20251229,30020
20251230,66000
20251231,-5800
20260102,-26000
20260105,-22000
20260106,-121230
20260107,-316980
20260108,-163000
20260109,61025
20260112,-47000
20260113,-77900
20260114,160000
20260115,-169144
20260116,-834882
20260119,-162090
20260120,90550
20260121,-87960
20260122,163173
20260123,7000
20260126,-86980
20260127,59910
20260128,162900
20260129,-312000
20260130,-383600
20260202,31030
20260203,-77000
20260204,-6000
20260205,-146910
20260206,-12615
20260209,168110
20260210,37010
20260211,53030
20260223,965021
20260224,530914
20260225,168200
20260226,149425
20260302,-40200
20260303,-354000
20260304,106000
20260305,27300
20260306,-191986
20260309,-262000
20260310,309950
20260311,389060
20260312,359920
20260313,229623
20260316,401201
20260317,593800
20260318,1224109
20260319,476028
20260320,836113
20260323,593025
20260324,399173
20260325,29997
20260326,1106914
20260327,-39947
20260330,613312
20260331,779829
20260401,-673348
20260402,78935
20260407,739969
20260408,13867
20260409,1497985
20260410,2642718
20260413,-77591
20260414,31170
20260415,143181
20260416,24400
20260417,-239507
20260420,-113018
20260421,-282222
20260422,34850
20260423,-502141
20260424,-656880
20260427,216295
20260428,-276704
20260429,122151
20260430,-602211
20260504,-355785
20260505,-325121
20260506,842084
20260507,13174
20260508,-74688
20260511,630716
20260512,-468316
20260513,-15424
20260514,-546596
20260515,255083
20260518,-20786
20260519,-149323
20260520,244866
20260521,-107627
20260522,-284995
20260525,261614
20260526,67148
20260527,-91874
20260528,8301
20260529,-644192
20260601,122129
20260602,93438
20260603,60761
20260604,616355
20260605,196432
20260608,160655
20260609,271114
20260610,-374380
20260611,458333
