date,net
20260528,-4930446
20260529,2099522
20260601,-7247566
20260602,-3729667
20260603,15433653
20260604,1548529
20260605,4573315
20260608,-1383985
20260609,-4809325
20260610,2376248
20260611,1158510
