date,net
20251229,325213
20251230,-57279
20251231,588547
20260102,-746112
20260105,-140073
20260106,451481
20260107,-631316
20260108,51801
20260109,14077
20260112,-258979
20260113,-130271
20260114,-227521
20260115,34809
20260116,-383892
20260119,-375271
20260120,-536129
20260121,-334980
20260122,1478535
20260123,-420128
20260126,211932
20260127,-21666
20260128,402512
20260129,-1388458
20260130,-29883
20260202,-3098101
20260203,1268918
20260204,155159
20260205,1000561
20260206,-1216044
20260209,-455233
20260210,211688
20260211,-68175
20260223,-132089
20260224,713546
20260225,-4021587
20260226,590427
20260302,377925
20260303,-1391960
20260304,1472788
20260305,-390571
20260306,-527890
20260309,456645
20260310,662649
20260311,-571906
20260312,-661822
20260313,-219763
20260316,761010
20260317,-680161
20260318,-870101
20260319,-574526
20260320,-233576
20260323,-45188
20260324,815300
20260325,-122631
20260326,334481
20260327,302964
20260330,288795
20260331,462025
20260401,-419826
20260402,-1711492
20260407,-431295
20260408,-858083
20260409,-2317464
20260410,760526
20260413,-219425
20260414,-193912
20260415,-4315214
20260416,-1879981
20260417,-1154764
20260420,948306
20260421,126988
20260422,-364371
20260423,-747687
20260424,-268740
20260427,1518605
20260428,95782
20260429,1529342
20260430,-2986281
20260504,1336870
20260505,250942
20260506,3342867
20260507,-43739
20260508,1367420
20260511,-114253
20260512,-1600365
20260513,-454332
20260514,110658
20260515,-2397415
20260518,-543187
20260519,-2752733
20260520,-1313448
20260521,-1412431
20260522,-893955
20260525,-1020584
20260526,-832026
20260527,-2190685
20260528,436701
20260529,373634
20260601,261148
20260602,-230228
20260603,-2643669
20260604,-376894
20260605,-1161350
20260608,300341
20260609,-555996
20260610,342502
20260611,297932
