date,net
20250902,-371400
20250903,-426000
20250904,-559873
20250905,-432715
20250908,826065
20250909,265600
20250910,1050474
20250911,2462467
20250912,-320413
20250915,1117668
20250916,229858
20250917,612058
20250918,945738
20250919,-1135456
20250922,1400608
20250923,880957
20250924,273092
20250925,94557
20250926,149292
20250930,-358962
20251001,-610425
20251002,-1030980
20251003,232304
20251007,354214
20251008,299670
20251009,908296
20251013,391193
20251014,1607179
20251015,1095859
20251016,602039
20251017,-371743
20251020,39417
20251021,-340214
20251022,259916
20251023,79580
20251027,-796884
20251028,2754173
20251029,-1242735
20251030,790009
20251031,996191
20251103,164971
20251104,-82187
20251105,-277211
20251106,410624
20251107,-333428
20251110,299888
20251111,-128426
20251112,102352
20251113,-18638
20251114,26194
20251117,312959
20251118,-702497
20251119,13942
20251120,-394449
20251121,459040
20251124,-66779
20251125,-1714631
20251126,-313810
20251127,-602525
20251128,-691759
20251201,-414884
20251202,-321993
20251203,580962
20251204,-513577
20251205,-9164
20251208,-423997
20251209,-131046
20251210,-316331
20251211,665596
20251212,-2761674
20251215,-1141800
20251216,6256
20251217,-29271
20251218,-145000
20251219,2704924
20251222,331465
20251223,1482700
20251224,169180
20251226,206900
20251229,-206770
20251230,419309
20251231,210123
20260102,-88867
20260105,195011
20260106,-536557
20260107,-1040559
20260108,201405
20260109,-156422
20260112,-326012
20260113,-308937
20260114,770127
20260115,-771268
20260116,-157825
20260119,-1001124
20260120,-60517
20260121,-459264
20260122,95640
20260123,-59947
20260126,-186814
20260127,-419556
20260128,-178195
20260129,96851
20260130,-1001628
20260202,813877
20260203,1912732
20260204,1124039
20260205,438507
20260206,-560155
20260209,1812203
20260210,299547
20260211,-330195
20260223,-953468
20260224,57723
20260225,570340
20260226,506655
20260302,-325397
20260303,-258622
20260304,-2199956
20260305,-895662
20260306,109838
20260309,-967374
20260310,-37034
20260311,-580392
20260312,524710
20260313,-526476
20260316,-408667
20260317,93731
20260318,-943085
20260319,1448328
20260320,-311071
20260323,-270367
20260324,42886
20260325,-172669
20260326,-2380302
20260327,-278014
20260330,-282120
20260331,-354383
20260401,-136009
20260402,333632
20260407,-540816
20260408,929106
20260409,-420613
20260410,-1250621
20260413,-2143034
20260414,1145039
20260415,-136821
20260416,3878750
20260417,-390604
20260420,-168511
20260421,665140
20260422,952069
20260423,626681
20260424,283079
20260427,-710198
20260428,126161
20260429,-99833
20260430,278757
20260504,310922
20260505,-124344
20260506,-641931
20260507,-1031653
20260508,-383405
20260511,-848980
20260512,-619971
20260513,-63313
20260514,-1720853
20260515,-39906
20260518,-354383
20260519,-320283
20260520,-41064
20260521,-336696
20260522,-772844
20260525,-482063
20260526,132649
20260527,-504588
20260528,143156
20260529,473617
20260601,1047554
20260602,2246886
20260603,2613382
20260604,-448913
20260605,-332236
20260608,276833
20260609,-264503
20260610,-1014449
20260611,-792799
