date,net
20260223,-69719
20260224,114050
20260225,1896200
20260226,552000
20260302,1388322
20260303,420515
20260304,-1048100
20260305,-382711
20260306,379100
20260309,1186300
20260310,-2989088
20260311,-20241
20260312,258750
20260313,-77140
20260316,-565565
20260317,-857635
20260318,-81579
20260319,-103605
20260320,-898865
20260323,-373784
20260324,627333
20260325,-209500
20260326,-258849
20260327,94015
20260330,52000
20260331,1142019
20260401,-111800
20260402,110000
20260407,49989
20260408,-2679190
20260409,-631710
20260410,-933381
20260413,-2154161
20260414,-817300
20260415,13000
20260416,-142965
20260417,314843
20260420,600
20260421,47000
20260422,-1062679
20260423,380378
20260424,-529016
20260427,-14000
20260428,-52000
20260429,-273920
20260430,-630000
20260504,1631991
20260505,1756652
20260506,-2510788
20260507,-406800
20260508,-573300
20260511,-167939
20260512,64250
20260513,-177030
20260514,-262900
20260515,30405
20260518,-25959
20260519,1004924
20260520,-811100
20260521,-17000
20260522,123857
20260525,85800
20260526,-850455
20260527,-234061
20260528,-119198
20260529,215000
20260601,431913
20260602,2499929
20260603,94632
20260604,-443652
20260605,126740
20260608,15400
20260609,140550
20260610,240600
20260611,77072
