date,net
20260312,-168331
20260313,-496106
20260316,227203
20260317,-284168
20260318,-501604
20260319,-617098
20260320,561460
20260323,153342
20260324,242479
20260325,-228195
20260326,107246
20260327,-24221
20260330,325698
20260331,-29197
20260401,825592
20260402,44180
20260407,-65361
20260408,-33643
20260409,250292
20260410,-119977
20260413,-32517
20260414,-121422
20260415,-129874
20260416,303583
20260417,6512
20260420,306641
20260421,-377344
20260422,1078201
20260423,774503
20260424,-14196
20260427,415182
20260428,-314
20260429,391449
20260430,369309
20260504,651227
20260505,375119
20260506,248815
20260507,468950
20260508,552723
20260511,596565
20260512,195961
20260513,14625
20260514,-259079
20260515,-845791
20260518,301948
20260519,-431293
20260520,-531943
20260521,395068
20260522,410137
20260525,588320
20260526,-268771
20260527,-644846
20260528,-266088
20260529,-306931
20260601,-321947
20260602,-93947
20260603,192088
20260604,-635179
20260605,328527
20260608,-227222
20260609,83605
20260610,230000
20260611,-442766
