date,net
20260206,-2749285
20260209,3538011
20260210,2430630
20260211,-1330780
20260223,2854267
20260224,3196960
20260225,5049587
20260226,-4596524
20260302,-3985925
20260303,2865470
20260304,389199
20260305,282650
20260306,180004
20260309,-12477
20260310,223456
20260311,-628306
20260312,361882
20260313,-331342
20260316,-3858317
20260317,-5728746
20260318,3902876
20260319,-1313575
20260320,-213567
20260323,1601036
20260324,-2143317
20260325,-23030
20260326,5430898
20260327,-2193751
20260330,1527809
20260331,-8921586
20260401,6587672
20260402,4982739
20260407,3434793
20260408,553407
20260409,621717
20260410,3832033
20260413,-6555092
20260414,-932011
20260415,-2804527
20260416,14162224
20260417,4279102
20260420,2011190
20260421,-489902
20260422,-2407249
20260423,-386368
20260424,-2970757
20260427,-2364306
20260428,-1169150
20260429,-701323
20260430,1280048
20260504,-7343667
20260505,2334703
20260506,-10413251
20260507,2761251
20260508,224547
20260511,4024736
20260512,-6056803
20260513,-1575753
20260514,-2665348
20260515,3898020
20260518,-265871
20260519,-885171
20260520,-2308955
20260521,2829919
20260522,4574738
20260525,-1856860
20260526,3437387
20260527,544258
20260528,-846310
20260529,-4308839
20260601,490176
20260602,-3705983
20260603,-4413273
20260604,-4580126
20260605,-1320447
20260608,900655
20260609,432287
20260610,1651246
20260611,-1552598
