date,net
20260310,-110786
20260311,-117143
20260312,-823951
20260313,-888790
20260316,192357
20260317,-575567
20260318,138154
20260319,222209
20260320,-827656
20260323,-471688
20260324,542674
20260325,102536
20260326,155090
20260327,302448
20260330,506041
20260331,216091
20260401,237683
20260402,-412851
20260407,400761
20260408,-1664957
20260409,1221836
20260410,872971
20260413,865160
20260414,49325
20260415,-181611
20260416,-212577
20260417,337245
20260420,-550310
20260421,233538
20260422,-162608
20260423,200900
20260424,-196245
20260427,150041
20260428,103100
20260429,-495500
20260430,700536
20260504,-626664
20260505,-421214
20260506,541254
20260507,-241814
20260508,732405
20260511,-139980
20260512,-161950
20260513,-224683
20260514,70519
20260515,72570
20260518,387853
20260519,275044
20260520,-396018
20260521,167911
20260522,732846
20260525,-807779
20260526,1046072
20260527,-385185
20260528,-663959
20260529,-125270
20260601,-188410
20260602,-300359
20260603,469293
20260604,875150
20260605,38905
20260608,1607755
20260609,824955
20260610,353561
20260611,452862
