date,net
20251212,-33042
20251215,-56019
20251216,-62033
20251217,-63380
20251218,-57337
20251219,3449
20251222,708
20251223,-109962
20251224,-213376
20251226,477365
20251229,620658
20251230,-74892
20251231,52048
20260102,25512
20260105,-278431
20260106,188700
20260107,168313
20260108,-289661
20260109,-171351
20260112,-180642
20260113,-138593
20260114,-181891
20260115,-108756
20260116,-22251
20260119,154147
20260120,-94903
20260121,192285
20260122,-341269
20260123,1389
20260126,-79055
20260127,-104332
20260128,-12617
20260129,11241
20260130,-160186
20260202,-125078
20260203,-76648
20260204,101065
20260205,-102438
20260206,29252
20260209,-9188
20260210,76829
20260211,-14376
20260223,89707
20260224,174394
20260225,418381
20260226,513320
20260302,-291586
20260303,-173769
20260304,-349653
20260305,131832
20260306,29963
20260309,-329685
20260310,19697
20260311,571970
20260312,-27870
20260313,-143604
20260316,-98950
20260317,186322
20260318,62839
20260319,-211006
20260320,122794
20260323,-275205
20260324,11494
20260325,-208272
20260326,52770
20260327,-86551
20260330,-73852
20260331,-13283
20260401,49641
20260402,-125706
20260407,113846
20260408,525097
20260409,355031
20260410,139534
20260413,399453
20260414,583783
20260415,-302072
20260416,407743
20260417,29232
20260420,727839
20260421,-7429
20260422,78243
20260423,-252372
20260424,46011
20260427,191253
20260428,-270899
20260429,225412
20260430,-330765
20260504,380006
20260505,-92344
20260506,13389
20260507,217696
20260508,-58080
20260511,-16951
20260512,382006
20260513,215508
20260514,952664
20260515,616183
20260518,862187
20260519,575160
20260520,-132913
20260521,166931
20260522,1898
20260525,-49270
20260526,-314206
20260527,-118770
20260528,42821
20260529,-232759
20260601,106413
20260602,-143861
20260603,-160047
20260604,10981
20260605,-118509
20260608,460024
20260609,-251344
20260610,1075673
20260611,-588465
