date,net
20250717,-910271
20250718,1274816
20250721,-1390090
20250722,-1294731
20250723,-755943
20250724,-730326
20250725,450895
20250728,722836
20250729,-4076
20250730,520685
20250731,474802
20250801,615803
20250804,477366
20250805,-629764
20250806,125371
20250807,24231
20250808,247472
20250811,384414
20250812,292600
20250813,486754
20250814,100605
20250815,183815
20250818,-597033
20250819,-337139
20250820,409609
20250821,-1218732
20250822,-257740
20250825,-632968
20250826,-1056513
20250827,-781880
20250828,-138620
20250829,484727
20250901,-873712
20250902,-836539
20250903,-54130
20250904,-352842
20250905,458366
20250908,-191772
20250909,-274312
20250910,-275730
20250911,-1000208
20250912,-941898
20250915,-874693
20250916,-891652
20250917,-581714
20250918,-690221
20250919,-1480321
20250922,-1620786
20250923,-470860
20250924,52917
20250925,-1194712
20250926,-211880
20250930,28189
20251001,673677
20251002,874181
20251003,739290
20251007,-1106976
20251008,82685
20251009,92421
20251013,-449993
20251014,-912794
20251015,-641631
20251016,-1006767
20251017,-1556438
20251020,-455412
20251021,-1663281
20251022,-4550360
20251023,-558493
20251027,58155
20251028,289827
20251029,-806369
20251030,965208
20251031,1151825
20251103,646773
20251104,2504260
20251105,-620912
20251106,-458463
20251107,-990210
20251110,-395719
20251111,-868552
20251112,-712240
20251113,-580579
20251114,-211768
20251117,291466
20251118,-2752679
20251119,-186698
20251120,-138326
20251121,-796294
20251124,449364
20251125,191902
20251126,782926
20251127,1102670
20251128,-206991
20251201,599206
20251202,824281
20251203,-1988458
20251204,-1133461
20251205,-62671
20251208,-474967
20251209,1088945
20251210,5024468
20251211,4300720
20251212,-620801
20251215,-81163
20251216,-1678601
20251217,90752
20251218,85055
20251219,893661
20251222,268370
20251223,-108334
20251224,74601
20251226,128723
20251229,-135412
20251230,-174417
20251231,402766
20260102,-1294662
20260105,570041
20260106,827381
20260107,-354200
20260108,1537637
20260109,-1645451
20260112,-478899
20260113,-830754
20260114,-99693
20260115,1935807
20260116,-425702
20260119,-673931
20260120,628808
20260121,458344
20260122,-1040213
20260123,-24769
20260126,-385275
20260127,303090
20260128,-299582
20260129,339895
20260130,-1343109
20260202,484627
20260203,276799
20260204,-261712
20260205,-1273022
20260206,1263832
20260209,2279288
20260210,1955225
20260211,972405
20260223,-48959
20260224,255110
20260225,19797
20260226,-748877
20260302,413903
20260303,-165265
20260304,-646897
20260305,534384
20260306,453346
20260309,-617133
20260310,-195820
20260311,402723
20260312,-13775
20260313,-2572441
20260316,-1021868
20260317,865153
20260318,694363
20260319,119331
20260320,-301985
20260323,87381
20260324,214372
20260325,-198469
20260326,1014156
20260327,-522569
20260330,642709
20260331,-376717
20260401,279622
20260402,151764
20260407,-812976
20260408,-450248
20260409,-374748
20260410,918763
20260413,132710
20260414,53088
20260415,1012915
20260416,292722
20260417,329420
20260420,-1300707
20260421,1376439
20260422,-155659
20260423,-330853
20260424,754442
20260427,563482
20260428,1067182
20260429,-634365
20260430,798902
20260504,1305663
20260505,205058
20260506,62491
20260507,570342
20260508,-2238865
20260511,3315879
20260512,-692263
20260513,-378033
20260514,3780939
20260515,-1374124
20260518,-312880
20260519,-148516
20260520,156603
20260521,399632
20260522,-433023
20260525,253486
20260526,671404
20260527,81478
20260528,-823359
20260529,144176
20260601,389765
20260602,-139249
20260603,623758
20260604,-341062
20260605,-38994
20260608,-144859
20260609,-49184
20260610,-123723
20260611,-238264
