date,net
20260519,-909567
20260520,2282890
20260521,4048816
20260522,949515
20260525,-1525119
20260526,1267910
20260527,20829
20260528,-172220
20260529,-55940
20260601,-341100
20260602,1368910
20260603,193800
20260604,251060
20260605,341000
20260608,248014
20260609,-90224
20260610,-605300
20260611,378010
