date,net
20250825,316020
20250826,591208
20250827,314000
20250828,66000
20250829,20094
20250901,7920
20250902,36850
20250903,97000
20250904,50000
20250905,-60900
20250908,77000
20250909,4894
20250910,-264000
20250911,-163970
20250912,-23000
20250915,-199000
20250916,-39980
20250917,-219758
20250918,213832
20250919,-222553
20250922,-174920
20250923,-123870
20250924,-821925
20250925,75702
20250926,93903
20250930,37606
20251001,81000
20251002,-62715
20251003,1000
20251007,113260
20251008,130100
20251009,-73500
20251013,-67000
20251014,68603
20251015,136350
20251016,64600
20251017,-40508
20251020,-45950
20251021,154500
20251022,-13000
20251023,-166000
20251027,-45000
20251028,34036
20251029,25150
20251030,-12000
20251031,3566
20251103,66000
20251104,-92750
20251105,-62970
20251106,183550
20251107,51000
20251110,-20505
20251111,-45000
20251112,71900
20251113,7030
20251114,-53000
20251117,300800
20251118,-311000
20251119,-152000
20251120,122000
20251121,-185860
20251124,49352
20251125,294000
20251126,-28950
20251127,10850
20251128,169000
20251201,-77000
20251202,90000
20251203,32000
20251204,-38000
20251205,-246000
20251208,-47000
20251209,-100900
20251210,-117990
20251211,-287997
20251212,-184000
20251215,-133950
20251216,-166850
20251217,-115000
20251218,-90000
20251219,-14000
20251222,-48980
20251223,-66900
20251224,-67997
20251226,-21000
20251229,35980
20251230,14000
20251231,-93950
20260102,49349
20260105,-125050
20260106,188000
20260107,200900
20260108,-116598
20260109,-10950
20260112,-186984
20260113,93000
20260114,-183990
20260115,-14966
20260116,-19950
20260119,108018
20260120,-96990
20260121,-45000
20260122,81992
20260123,-34008
20260126,254990
20260127,498839
20260128,38850
20260129,302842
20260130,-245030
20260202,-144005
20260203,113000
20260204,-53015
20260205,-33200
20260206,-80771
20260209,-160010
20260210,-194800
20260211,-142940
20260223,-439877
20260224,-96060
20260225,41050
20260226,99331
20260302,40100
20260303,32010
20260304,180000
20260305,-34860
20260306,27100
20260309,-12000
20260310,148030
20260311,399790
20260312,431989
20260313,-41100
20260316,-134000
20260317,65991
20260318,-44545
20260319,184518
20260320,-181021
20260323,65700
20260324,-98000
20260325,-52004
20260326,-225000
20260327,237996
20260330,-143000
20260331,-303030
20260401,-60528
20260402,-64995
20260407,-165000
20260408,101000
20260409,-64000
20260410,-391551
20260413,34015
20260414,396000
20260415,30000
20260416,138996
20260417,130740
20260420,-99416
20260421,-498289
20260422,620977
20260423,-103033
20260424,-109678
20260427,61543
20260428,-78319
20260429,15020
20260430,-8004
20260504,35982
20260505,50099
20260506,31788
20260507,36002
20260508,30076
20260511,-49250
20260512,-60950
20260513,-115944
20260514,-154650
20260515,71974
20260518,-45190
20260519,123289
20260520,-57000
20260521,-35946
20260522,-34005
20260525,-110020
20260526,-35675
20260527,-151300
20260528,-55976
20260529,16368
20260601,35274
20260602,11753
20260603,-105217
20260604,-42807
20260605,20109
20260608,196
20260609,-27900
20260610,19917
20260611,138244
