date,net
20250826,157050
20250827,-414803
20250828,82003
20250829,3008
20250901,-411456
20250902,-75440
20250903,324707
20250904,-83178
20250905,-18195
20250908,-162000
20250909,-517899
20250910,1295452
20250911,349149
20250912,-990100
20250915,-139995
20250916,-335989
20250917,-136341
20250918,9076
20250919,-997386
20250922,-83213
20250923,51022
20250924,-187164
20250925,-245995
20250926,-457752
20250930,80996
20251001,-51300
20251002,429000
20251003,301200
20251007,-69201
20251008,-210735
20251009,478507
20251013,-26431
20251014,-119444
20251015,1156107
20251016,487100
20251017,817223
20251020,-321774
20251021,367004
20251022,116387
20251023,-165324
20251027,67670
20251028,-295970
20251029,73951
20251030,663490
20251031,-164126
20251103,66927
20251104,-265355
20251105,88496
20251106,81047
20251107,401468
20251110,131393
20251111,-560924
20251112,-99752
20251113,123330
20251114,147500
20251117,106678
20251118,255959
20251119,78904
20251120,-149227
20251121,-915
20251124,64791
20251125,-213675
20251126,-335799
20251127,-850146
20251128,-33798
20251201,-286044
20251202,-324117
20251203,-128043
20251204,-96800
20251205,-28632
20251208,144114
20251209,-137502
20251210,-186840
20251211,397030
20251212,47964
20251215,-780700
20251216,-13137
20251217,172285
20251218,-108439
20251219,654049
20251222,-295840
20251223,92645
20251224,130349
20251226,-14842
20251229,253594
20251230,301001
20251231,191076
20260102,-761784
20260105,-149580
20260106,190836
20260107,-5193
20260108,-663971
20260109,-502970
20260112,-67597
20260113,864072
20260114,-45235
20260115,-783928
20260116,-369176
20260119,-504410
20260120,-388865
20260121,278094
20260122,413355
20260123,977771
20260126,-148897
20260127,134873
20260128,-736878
20260129,-386404
20260130,-763720
20260202,-41970
20260203,877210
20260204,627793
20260205,1830366
20260206,-299433
20260209,-1581274
20260210,467873
20260211,212964
20260223,-4262939
20260224,-3247953
20260225,359247
20260226,-293234
20260302,639430
20260303,-51947
20260304,-465315
20260305,673995
20260306,322825
20260309,-439937
20260310,-140771
20260311,-1766060
20260312,-418470
20260313,71361
20260316,-326145
20260317,-595980
20260318,-657333
20260319,-110081
20260320,159354
20260323,-307256
20260324,-961551
20260325,1216769
20260326,-448930
20260327,90878
20260330,-924960
20260331,-1182617
20260401,696599
20260402,-3364513
20260407,-824970
20260408,872704
20260409,-754174
20260410,79100
20260413,189199
20260414,766580
20260415,26233
20260416,1137773
20260417,452022
20260420,-55770
20260421,130969
20260422,211570
20260423,1042217
20260424,919235
20260427,-272141
20260428,-429576
20260429,-570840
20260430,-488971
20260504,-45623
20260505,704272
20260506,-1028
20260507,-418076
20260508,1810455
20260511,1159154
20260512,-181748
20260513,47865
20260514,-311359
20260515,194289
20260518,140342
20260519,-31868
20260520,28291
20260521,-363347
20260522,-456070
20260525,-190718
20260526,-152537
20260527,-170307
20260528,-360827
20260529,-184254
20260601,66629
20260602,-22032
20260603,126087
20260604,79002
20260605,-482514
20260608,-533459
20260609,616784
20260610,-29893
20260611,-114678
