date,net
20260203,-2622078
20260204,-923206
20260205,385597
20260206,1360132
20260209,-1612910
20260210,-307372
20260211,829538
20260223,-706317
20260224,-190788
20260225,-354071
20260226,418703
20260302,111994
20260303,289603
20260304,633874
20260305,186168
20260306,-315929
20260309,533904
20260310,-300622
20260311,-657053
20260312,718861
20260313,1330405
20260316,-3261607
20260317,799312
20260318,1476173
20260319,-1043626
20260320,1754398
20260323,302259
20260324,928348
20260325,826551
20260326,734881
20260327,-546720
20260330,112686
20260331,700297
20260401,-646673
20260402,49580
20260407,628334
20260408,1801031
20260409,-2064701
20260410,-762844
20260413,-1077193
20260414,-513179
20260415,789382
20260416,3204551
20260417,997989
20260420,1805854
20260421,3047192
20260422,-1673601
20260423,5273462
20260424,927964
20260427,1724226
20260428,1008383
20260429,-778529
20260430,1529374
20260504,498475
20260505,247341
20260506,237082
20260507,598906
20260508,30358
20260511,-185288
20260512,73582
20260513,-32035
20260514,1469945
20260515,-602623
20260518,-112004
20260519,1184265
20260520,-165711
20260521,-178047
20260522,1751395
20260525,-461789
20260526,155065
20260527,-419660
20260528,-1065118
20260529,49390
20260601,-204296
20260602,63325
20260603,846207
20260604,21337
20260605,57871
20260608,2570
20260609,-22924
20260610,664864
20260611,915594
