date,net
20260303,70814
20260304,175030
20260305,36000
20260306,-8990
20260309,-10000
20260310,132905
20260311,-29608
20260312,217984
20260313,-71074
20260316,-70000
20260317,-610
20260318,-6949
20260319,-150591
20260320,7186
20260323,-66962
20260324,370328
20260325,-15332
20260326,-195158
20260327,88990
20260330,150686
20260331,-18218
20260401,112385
20260402,-47588
20260407,70752
20260408,-40586
20260409,-45260
20260410,-25281
20260413,-94603
20260414,-114203
20260415,354638
20260416,-47703
20260417,127767
20260420,23775
20260421,132100
20260422,6788
20260423,-75679
20260424,18121
20260427,38470
20260428,-106900
20260429,-48973
20260430,-279973
20260504,278661
20260505,-315968
20260506,161721
20260507,-174692
20260508,-77442
20260511,200638
20260512,62180
20260513,-43166
20260514,315759
20260515,-128840
20260518,83495
20260519,-108762
20260520,40899
20260521,-223562
20260522,-57525
20260525,25622
20260526,-54293
20260527,-338952
20260528,-88143
20260529,-236271
20260601,90777
20260602,-76069
20260603,12542
20260604,142072
20260605,-271320
20260608,61087
20260609,-112486
20260610,-216343
20260611,102273
