date,net
20260105,-2813402
20260106,-1391466
20260107,744272
20260108,1382783
20260109,1697556
20260112,-6721900
20260113,1642972
20260114,70380
20260115,-304437
20260116,3197697
20260119,-4716961
20260120,-440355
20260121,-1927318
20260122,-1660554
20260123,3910920
20260126,374307
20260127,-2778716
20260128,3079353
20260129,4185144
20260130,58778
20260202,-2953016
20260203,1032123
20260204,-1260714
20260205,316829
20260206,-951171
20260209,-809016
20260210,-912188
20260211,1049060
20260223,-920235
20260224,1096346
20260225,-4013757
20260226,-451916
20260302,1298023
20260303,-1667906
20260304,399102
20260305,777350
20260306,1746634
20260309,133420
20260310,573162
20260311,571044
20260312,95374
20260313,693558
20260316,935773
20260317,2146909
20260318,692616
20260319,449639
20260320,-617720
20260323,-166667
20260324,174046
20260325,-558467
20260326,492699
20260327,-468857
20260330,-500506
20260331,360792
20260401,-186100
20260402,30030
20260407,-725066
20260408,-2145349
20260409,-4473904
20260410,1233830
20260413,297991
20260414,-306176
20260415,-31504
20260416,551444
20260417,-764786
20260420,744432
20260421,-1749118
20260422,-492473
20260423,-636913
20260424,49713
20260427,-1031388
20260428,-2660372
20260429,4584333
20260430,-7140168
20260504,3052276
20260505,3288264
20260506,1264440
20260507,-1466688
20260508,3877414
20260511,4308011
20260512,-456033
20260513,-2403227
20260514,2278135
20260515,-14004
20260518,-560964
20260519,-406736
20260520,-216000
20260521,-1101046
20260522,307061
20260525,-997796
20260526,-648942
20260527,-525243
20260528,2037703
20260529,1472101
20260601,1802338
20260602,-1954085
20260603,-381833
20260604,1103573
20260605,-6215221
20260608,-806438
20260609,-1047689
20260610,-1022295
20260611,-792846
