date,net
20250619,-216000
20250620,18000
20250623,41000
20250624,266000
20250625,-149000
20250626,-32000
20250627,-119000
20250630,35000
20250701,-492000
20250702,441822
20250703,-193000
20250704,-75000
20250707,-162000
20250708,54000
20250709,-3000
20250710,95000
20250711,28000
20250714,-54000
20250715,27000
20250716,-191800
20250717,-89000
20250718,-98000
20250721,-26000
20250722,-105000
20250723,-61000
20250724,312000
20250725,-170900
20250728,-18000
20250729,-155000
20250730,-17000
20250731,-44000
20250801,147000
20250804,-16000
20250805,10000
20250806,-26000
20250807,208000
20250808,-29000
20250811,-46000
20250812,-255000
20250813,-2000
20250814,552000
20250815,-178000
20250818,391000
20250819,-342000
20250820,-421000
20250821,-86000
20250822,-11000
20250825,331900
20250826,227000
20250827,152000
20250828,-45000
20250829,415000
20250901,-67000
20250902,23000
20250903,-311000
20250904,197000
20250905,-95000
20250908,223958
20250909,-289000
20250910,84000
20250911,58000
20250912,-533000
20250915,-122000
20250916,-69478
20250917,-137000
20250918,-117000
20250919,-285480
20250922,-39000
20250923,-83000
20250924,-623000
20250925,-165000
20250926,-60000
20250930,66000
20251001,5000
20251002,-29000
20251003,-66000
20251007,54000
20251008,-33000
20251009,-62000
20251013,379000
20251014,-283000
20251015,-8500
20251016,-144000
20251017,-98000
20251020,84000
20251021,48000
20251022,8000
20251023,113000
20251027,-67000
20251028,-27000
20251029,44000
20251030,-10000
20251031,39000
20251103,121000
20251104,-186000
20251105,-11000
20251106,-79000
20251107,-43000
20251110,-73000
20251111,-7000
20251112,-336000
20251113,18000
20251114,-54000
20251117,30000
20251118,-18000
20251119,31000
20251120,82000
20251121,-50000
20251124,-70000
20251125,37000
20251126,70000
20251127,49000
20251128,74000
20251201,8000
20251202,74000
20251203,133000
20251204,21000
20251205,38000
20251208,371000
20251209,319000
20251210,1372000
20251211,790000
20251212,-40000
20251215,126000
20251216,-145500
20251217,-648000
20251218,-29000
20251219,113000
20251222,-64000
20251223,73000
20251224,-72000
20251226,-128000
20251229,-104000
20251230,-95950
20251231,35000
20260102,186000
20260105,242010
20260106,12700
20260107,18974
20260108,81036
20260109,114000
20260112,-6000
20260113,109040
20260114,-171000
20260115,108000
20260116,-175000
20260119,-99000
20260120,145000
20260121,-121000
20260122,-68100
20260123,15000
20260126,9000
20260127,5000
20260128,24000
20260129,-104000
20260130,-27000
20260202,80000
20260203,128000
20260204,89000
20260205,101000
20260206,8000
20260209,233000
20260210,-118850
20260211,-684000
20260223,304000
20260224,75000
20260225,405000
20260226,457000
20260302,38000
20260303,-19000
20260304,-350000
20260305,190000
20260306,-249000
20260309,-140000
20260310,56000
20260311,112000
20260312,-75000
20260313,120000
20260316,-77000
20260317,227010
20260318,71000
20260319,1000
20260320,119005
20260323,62000
20260324,11000
20260325,313000
20260326,24975
20260327,-12000
20260330,114000
20260331,116850
20260401,532000
20260402,149000
20260407,70950
20260408,-344000
20260409,-45000
20260410,5700
20260413,7100
20260414,-404170
20260415,327970
20260416,-512997
20260417,-230000
20260420,-196000
20260421,271000
20260422,289000
20260423,709400
20260424,-199000
20260427,-66000
20260428,97000
20260429,-520000
20260430,-537850
20260504,-353000
20260505,-136000
20260506,413100
20260507,-183792
20260508,140980
20260511,171000
20260512,-39455
20260513,-111070
20260514,-730975
20260515,-702950
20260518,19975
20260519,-37000
20260520,13200
20260521,9000
20260522,49004
20260525,-41000
20260526,440000
20260527,-116900
20260528,101100
20260529,-144562
20260601,-40452
20260602,-150500
20260603,-159260
20260604,-97420
20260605,2965
20260608,-2572
20260609,-185000
20260610,43164
20260611,360000
