date,net
20260408,1281117
20260409,-1687485
20260410,-79839
20260413,736577
20260414,-3653000
20260415,458005
20260416,-600000
20260417,97826
20260420,2665000
20260421,-32755
20260422,-1057000
20260423,1025900
20260424,471092
20260427,-101700
20260428,630850
20260429,-1087300
20260430,-4998065
20260504,8391865
20260505,1557100
20260506,-1785949
20260507,85420
20260508,-2319028
20260511,176850
20260512,95150
20260513,-6437003
20260514,-2016333
20260515,-357451
20260518,-3771399
20260519,-4769870
20260520,-1843618
20260521,742305
20260522,2909000
20260525,-138417
20260526,-3187852
20260527,-229170
20260528,121748
20260529,-4367783
20260601,-918227
20260602,1900209
20260603,-620864
20260604,13900
20260605,-91995
20260608,1820121
20260609,-3226091
20260610,-2184624
20260611,331154
