stock_id,name,sector,signal_date,entry_date,entry_price,exit_date,exit_price,exit_reason,holding_days,return_pct,label,rsi,ret_20d,cv_sharpe,cv_win_rate,bias_ma5,bias_ma10,bias_ma20,ma_bull,mom5,mom20,vol20,dist_high60,sector_ret20,sector_strong,chip_dir,taiex_bull,taiex_bias
1533,車王電,車用電子,20250108,20250109,39.9,20250407,31.55,SL,52,-20.93,0,79.0,2.3,1.87,0.5,4.7942,5.4826,6.1261,0.0,5.9645,2.3284,1.8658,-7.4279,-6.22,0.0,,1.0,1.57
2376,技嘉,AI伺服器,20250108,20250109,276.5,20250407,222.5,SL,52,-19.53,0,64.6,3.8,0.0,0.0,2.0445,2.2829,3.5298,0.0,4.4037,3.8321,1.8796,-6.874,0.04,0.0,0.0,1.0,1.57
2454,聯發科,IC設計,20250108,20250109,1440.0,20250409,1185.0,SL,54,-17.71,0,65.5,8.9,0.0,0.0,3.5211,3.5576,4.2923,1.0,3.8869,8.8889,2.1752,-1.3423,-0.24,0.0,0.0,1.0,1.57
2317,鴻海,AI伺服器,20250109,20250110,181.5,20250328,154.0,SL,47,-15.15,0,41.3,-3.2,0.0,0.0,-1.2412,-1.1879,-0.974,0.0,0.274,-3.1746,1.4737,-16.8182,-1.29,0.0,0.0,1.0,0.17
2449,京元電子,封測,20250109,20250110,119.0,20250204,98.1,SL,10,-17.56,0,62.5,1.3,-3.54,0.13,0.937,2.82,2.9092,0.0,4.8673,1.2821,2.6365,-15.0538,-0.0,0.0,0.0,1.0,0.17
3680,家登,CoPoS封裝,20250109,20250110,490.5,20250310,416.0,SL,33,-15.19,0,42.0,-4.8,0.0,0.0,-2.0742,-0.6173,-1.6377,0.0,3.3684,-4.845,1.6746,-14.1608,-4.78,0.0,,1.0,0.17
4919,新唐,IC設計,20250109,20250110,97.9,20250328,82.9,SL,47,-15.32,0,82.7,4.7,-2.45,0.17,5.934,7.9694,8.4608,0.0,10.1336,4.6561,2.0886,-4.9038,-0.9,0.0,,1.0,0.17
4938,和碩,AI伺服器,20250109,20250110,91.9,20250408,73.9,SL,52,-19.59,0,54.1,-2.1,-1.92,0.33,0.0213,0.9372,0.9263,0.0,5.0448,-2.0899,1.6742,-11.6038,-1.29,0.0,0.0,1.0,0.17
3205,十銓,記憶體,20250115,20250116,33.95,20250407,27.55,SL,47,-18.85,0,68.2,5.3,-9.65,0.0,2.0106,6.4158,7.3512,0.0,9.1772,5.3435,2.6417,-9.8039,-5.81,0.0,0.0,0.0,-2.13
2243,怡利電,車用電子,20250116,20250117,16.95,20250328,14.15,SL,42,-16.52,0,56.9,3.0,2.06,0.78,-0.1168,3.2921,1.4385,0.0,12.8713,3.012,3.699,-25.4902,-2.1,0.0,,1.0,0.13
3034,聯詠,IC設計,20250117,20250120,500.0,,,OPEN,,,,60.8,4.3,0.0,0.0,0.9577,1.3622,1.418,1.0,3.6885,4.3299,1.5024,-2.1277,-3.75,0.0,0.0,1.0,0.68
2408,南亞科,記憶體,20250121,20250122,30.1,20250303,37.75,MA10,20,25.42,1,63.7,-3.2,-6.68,0.25,1.9022,7.7586,4.5114,0.0,12.5704,-3.2258,3.2297,-30.7958,-3.21,0.0,0.0,1.0,1.34
2454,聯發科,IC設計,20250121,20250122,1465.0,20250409,1185.0,SL,45,-19.11,0,60.4,3.9,0.0,0.0,1.4543,1.8422,2.7529,1.0,4.6429,3.9007,2.4738,-1.6779,-1.68,0.0,0.0,1.0,1.34
3711,日月光投控,封測,20250121,20250122,177.0,20250331,143.0,SL,40,-19.21,0,68.8,7.2,0.0,0.0,2.8093,3.2413,3.8021,1.0,6.8323,7.1651,2.2232,-1.7143,1.06,0.0,0.0,1.0,1.34
7734,印能,CoPoS封裝,20250121,20250122,1790.0,20250304,1510.0,SL,21,-15.64,0,65.5,4.7,0.0,0.0,3.4682,5.4803,6.9615,0.0,7.8313,4.6784,2.5446,-4.0214,-4.44,0.0,,1.0,1.34
3535,晶彩科,CoPoS封裝,20250203,20250204,47.9,20250326,40.6,SL,35,-15.24,0,49.6,-8.6,-5.64,0.22,-1.5227,2.9751,-1.4339,0.0,3.4737,-8.6431,4.7287,-16.8359,-9.54,0.0,,0.0,-1.3
5292,華懋,綠能環保,20250204,20250205,156.5,20250408,125.5,SL,41,-19.81,0,53.4,-3.8,0.0,0.0,-0.5168,1.6502,0.8348,0.0,2.6667,-3.75,1.589,-11.2392,-3.75,0.0,,0.0,-0.87
2344,華邦電,記憶體,20250205,20250206,14.5,20250303,18.7,MA10,16,28.97,1,52.7,-6.9,-11.15,0.08,-0.0704,1.1396,0.0352,0.0,0.7092,-6.8852,1.9766,-28.2828,-6.11,0.0,0.0,1.0,0.7
2451,創見,記憶體,20250205,20250206,87.3,20250324,102.0,MA10,31,16.84,1,55.7,-1.1,2.98,0.56,0.3937,1.0843,0.7905,0.0,1.049,-1.1403,1.1781,-11.5306,-6.11,0.0,0.0,1.0,0.7
3665,貿聯-KY,光通訊,20250205,20250206,620.0,20250331,504.0,SL,36,-18.71,0,51.7,-0.2,0.0,0.0,-0.0999,2.3367,-0.2991,0.0,-2.7553,-0.1664,4.2102,-17.6955,-2.29,0.0,0.0,1.0,0.7
3711,日月光投控,封測,20250205,20250206,161.0,20250407,134.5,SL,39,-16.46,0,42.7,-2.1,0.0,0.0,-2.5935,-2.3874,-2.4464,0.0,-6.1047,-2.1212,3.1726,-8.7571,-4.88,0.0,0.0,1.0,0.7
6257,矽格,封測,20250205,20250206,71.0,20250307,77.1,MA10,20,8.59,1,59.2,1.7,-1.59,0.47,0.8923,1.5353,1.6384,0.0,1.3006,1.7417,1.5277,-6.5333,-4.88,0.0,0.0,1.0,0.7
2345,智邦,光通訊,20250206,20250207,774.0,20250303,656.0,SL,15,-15.25,0,59.1,-0.3,0.0,0.0,1.7699,2.6092,1.8382,1.0,2.1534,-0.2628,2.7819,-2.3166,1.09,0.0,0.0,1.0,1.35
2357,華碩,AI伺服器,20250206,20250207,665.0,20250407,544.0,SL,38,-18.2,0,69.6,5.7,0.0,0.0,1.4944,4.9581,4.6969,1.0,8.8481,5.6726,2.3166,-0.761,-3.55,0.0,0.0,1.0,1.35
3535,晶彩科,CoPoS封裝,20250206,20250207,47.55,20250327,39.4,SL,33,-17.14,0,43.8,-5.0,-5.65,0.22,-1.5805,-1.185,-2.891,0.0,-3.9078,-5.0495,4.696,-18.8663,-5.83,0.0,,1.0,1.35
5292,華懋,綠能環保,20250206,20250207,159.0,20250407,134.5,SL,38,-15.41,0,59.7,1.6,0.0,0.0,-0.0641,1.6287,2.0942,0.0,0.9709,1.6287,1.4919,-10.0865,1.63,0.0,,1.0,1.35
2344,華邦電,記憶體,20250207,20250210,14.25,20250303,18.7,MA10,14,31.23,1,56.2,-3.0,-10.29,0.11,0.4902,1.0208,1.4313,0.0,0.0,-3.0405,2.0159,-27.5253,0.85,0.0,0.0,1.0,2.02
4906,正文,光通訊,20250207,20250210,33.5,20250407,27.15,SL,37,-18.96,0,72.0,1.2,-4.61,0.33,1.2545,3.0395,3.5194,0.0,3.5115,1.194,1.6607,-9.4793,2.66,0.0,0.0,1.0,2.02
2388,威盛,IC設計,20250210,20250211,92.1,20250331,75.4,SL,33,-18.13,0,60.8,-2.5,-2.65,0.0,1.278,2.1921,2.4895,0.0,4.8512,-2.4615,2.6315,-20.084,3.81,1.0,,1.0,1.04
3006,晶豪科,記憶體,20250210,20250211,61.9,20250408,48.6,SL,37,-21.49,0,64.7,1.0,-7.31,0.28,1.4135,2.2878,2.2285,0.0,4.7538,0.982,2.3384,-13.8268,2.92,0.0,0.0,1.0,1.04
3406,玉晶光,光學,20250210,20250211,484.0,20250331,392.0,SL,33,-19.01,0,73.5,-1.3,0.0,0.0,2.705,4.1689,3.553,1.0,6.1135,-1.3198,1.7804,-7.0746,1.15,0.0,0.0,1.0,1.04
3552,同致,車用電子,20250210,20250211,88.3,20250331,70.3,SL,33,-20.39,0,70.0,-1.1,-4.22,0.0,1.4325,2.6901,2.642,0.0,4.6484,-1.1261,1.7716,-18.3256,-0.24,0.0,,1.0,1.04
4966,譜瑞-KY,IC設計,20250210,20250211,694.0,20250331,565.0,SL,33,-18.59,0,58.4,-1.9,0.0,0.0,0.6702,1.8362,0.9592,0.0,3.2951,-1.9048,1.9866,-8.9646,3.81,1.0,,1.0,1.04
2337,旺宏,記憶體,20250211,20250212,19.5,20250303,21.5,MA10,12,10.26,1,55.3,-1.8,-8.32,0.22,0.1037,0.7307,1.7396,0.0,4.3243,-1.7812,2.4118,-15.3509,3.86,1.0,0.0,1.0,1.61
3665,貿聯-KY,光通訊,20250211,20250212,699.0,20250303,591.0,SL,12,-15.45,0,78.5,16.7,0.0,0.0,9.3556,12.9962,15.3595,0.0,23.6427,16.6942,4.6262,-3.155,4.34,1.0,0.0,1.0,1.61
4919,新唐,IC設計,20250211,20250212,92.7,20250331,77.4,SL,32,-16.5,0,55.6,6.3,-3.41,0.11,-0.297,1.4352,1.5777,0.0,3.9823,6.3348,3.0893,-9.6154,3.2,1.0,,1.0,1.61
3105,穩懋,光通訊,20250212,20250213,105.0,20250408,82.7,SL,35,-21.24,0,42.3,-5.6,0.0,0.0,-0.7859,-0.6101,-0.4828,0.0,0.0,-5.6075,2.4289,-16.1826,0.56,0.0,0.0,1.0,1.22
3450,聯鈞,光通訊,20250212,20250213,310.0,20250303,263.5,SL,11,-15.0,0,53.4,13.9,2.78,0.25,0.7678,1.6785,2.5307,1.0,10.5263,13.9241,5.6307,-6.9424,0.56,0.0,0.0,1.0,1.22
5289,宜鼎,記憶體,20250212,20250213,259.5,20250408,216.0,SL,35,-16.76,0,66.0,13.6,0.0,0.0,0.1221,9.9441,13.2075,0.0,17.9856,13.6259,4.316,-5.0193,1.92,0.0,0.0,1.0,1.22
3711,日月光投控,封測,20250213,20250214,175.0,20250331,143.0,SL,30,-18.29,0,63.1,-2.6,0.0,0.0,2.157,3.177,2.7573,1.0,5.9006,-2.5714,2.9621,-3.6723,0.72,0.0,0.0,1.0,1.71
6510,精測,封測,20250213,20250214,838.0,20250307,708.0,SL,14,-15.51,0,74.3,3.5,0.0,0.0,4.5399,6.9546,6.2079,0.0,7.7118,3.5237,3.1556,-6.9869,0.72,0.0,0.0,1.0,1.71
6789,采鈺,CoPoS封裝,20250213,20250214,309.5,20250311,256.5,SL,16,-17.12,0,49.3,-7.1,0.0,0.0,-0.8797,0.318,-0.5203,0.0,3.1046,-7.0692,2.9112,-7.0692,-9.22,0.0,,1.0,1.71
1533,車王電,車用電子,20250214,20250217,40.0,20250407,31.55,SL,32,-21.12,0,64.0,-5.4,-0.97,0.33,0.8167,1.2042,0.9843,0.0,0.6369,-5.3892,1.8898,-10.6335,3.25,1.0,,1.0,0.63
2317,鴻海,AI伺服器,20250214,20250217,182.5,20250328,154.0,SL,28,-15.62,0,54.5,-5.3,0.0,0.0,0.2252,2.2695,1.5547,0.0,0.0,-5.3191,2.9051,-17.0163,-2.54,0.0,0.0,1.0,0.63
3231,緯創,AI伺服器,20250214,20250217,113.0,20250331,95.3,SL,29,-15.66,0,69.9,3.7,-3.15,0.0,2.4816,5.8879,5.5372,0.0,6.6986,3.7209,3.2724,-10.4418,-2.54,0.0,0.0,1.0,0.63
6187,萬潤,CoPoS封裝,20250214,20250217,416.5,20250303,351.0,SL,9,-15.73,0,53.1,-2.9,0.0,0.0,1.097,1.9613,2.2505,0.0,0.6203,-2.8743,4.5545,-14.2706,-8.38,0.0,,1.0,0.63
6239,力成,封測,20250214,20250217,128.0,20250408,105.5,SL,33,-17.58,0,66.3,-3.7,4.9,0.33,1.023,3.5839,2.5308,0.0,4.4053,-3.6585,1.854,-6.3241,1.28,0.0,0.0,1.0,0.63
2376,技嘉,AI伺服器,20250217,20250218,267.5,20250407,222.5,SL,31,-16.82,0,60.1,-5.6,0.0,0.0,0.4232,2.3931,2.544,0.0,2.554,-5.6058,2.5994,-10.3093,0.65,0.0,0.0,1.0,2.11
3105,穩懋,光通訊,20250217,20250218,108.0,20250407,91.8,SL,31,-15.0,0,75.8,7.4,0.0,0.0,4.2267,5.6784,6.6968,0.0,6.3725,7.4257,2.4918,-9.9585,1.76,0.0,0.0,1.0,2.11
6187,萬潤,CoPoS封裝,20250218,20250219,422.0,20250303,351.0,SL,7,-16.82,0,64.1,10.2,0.0,0.0,2.2782,4.3392,5.771,0.0,7.5159,10.1828,4.3211,-10.7822,-0.91,0.0,,1.0,2.74
2376,技嘉,AI伺服器,20250219,20250220,267.5,20250407,222.5,SL,29,-16.82,0,64.3,2.1,0.0,0.0,0.7208,2.5097,4.271,0.0,3.1068,2.1154,2.4672,-7.1678,6.9,1.0,0.0,1.0,2.41
2449,京元電子,封測,20250219,20250220,112.0,20250327,95.1,SL,24,-15.09,0,73.3,2.7,-5.3,0.11,1.6799,4.1667,5.1861,0.0,6.4815,2.6786,3.1585,-11.5385,9.47,1.0,0.0,1.0,2.41
6789,采鈺,CoPoS封裝,20250219,20250220,312.0,20250311,256.5,SL,12,-17.79,0,60.2,7.6,0.0,0.0,2.1522,2.8257,3.036,1.0,4.2994,7.5534,2.861,-3.5346,5.67,1.0,,1.0,2.41
2382,廣達,AI伺服器,20250220,20250221,270.0,20250331,224.5,SL,25,-16.85,0,64.8,-0.9,0.0,0.0,0.8706,2.4606,3.5454,0.0,2.5,-0.9294,2.902,-10.8696,6.08,1.0,0.0,1.0,1.83
4966,譜瑞-KY,IC設計,20250220,20250221,713.0,20250328,606.0,SL,24,-15.01,0,52.9,3.2,0.0,0.0,-0.0563,0.2683,0.6807,0.0,2.3055,3.1977,1.547,-10.3535,7.1,1.0,,1.0,1.83
6664,群翊,CoPoS封裝,20250220,20250221,240.0,20250327,203.5,SL,23,-15.21,0,70.5,5.4,0.0,0.0,1.9879,4.3094,5.4749,0.0,5.1225,5.3571,2.459,-11.7757,4.83,1.0,,1.0,1.83
8086,宏捷科,光通訊,20250220,20250221,101.0,20250331,81.5,SL,25,-19.31,0,68.1,0.0,-2.99,0.17,0.7822,5.0816,5.2687,0.0,8.4142,0.0,2.5142,-12.2271,6.06,1.0,0.0,1.0,1.83
3205,十銓,記憶體,20250221,20250224,33.45,20250407,27.55,SL,27,-17.64,0,78.6,-3.8,-6.52,0.17,1.903,2.2955,2.0518,0.0,2.6275,-3.7681,1.0569,-5.6818,22.11,1.0,0.0,1.0,2.82
3680,家登,CoPoS封裝,20250221,20250224,489.5,20250310,416.0,SL,9,-15.02,0,71.2,10.3,0.0,0.0,3.2835,7.739,7.8501,0.0,12.1896,10.3219,3.2232,-5.5133,7.04,1.0,,1.0,2.82
2467,志聖,CoPoS封裝,20250224,20250225,181.5,20250328,154.0,SL,22,-15.15,0,51.7,-3.1,0.0,0.0,-0.6904,1.3001,0.295,0.0,2.4658,-3.1088,1.9544,-13.0233,1.29,0.0,,1.0,2.04
3131,弘塑,CoPoS封裝,20250224,20250225,1295.0,20250314,1070.0,SL,12,-17.37,0,58.3,-4.2,0.0,0.0,0.2219,4.0707,1.9372,0.0,6.2745,-4.2403,4.2583,-26.3587,1.29,0.0,,1.0,2.04
3535,晶彩科,CoPoS封裝,20250224,20250225,47.2,20250327,39.4,SL,21,-16.53,0,51.7,1.5,-0.91,0.28,-0.3515,0.953,-0.1295,0.0,4.1037,1.4737,3.1102,-13.3094,1.29,0.0,,1.0,2.04
3583,辛耘,CoPoS封裝,20250224,20250225,354.0,20250328,300.0,SL,22,-15.25,0,56.4,-3.3,0.0,0.0,-0.2729,1.5137,1.7043,0.0,1.669,-3.3069,2.3279,-18.5061,1.29,0.0,,1.0,2.04
5443,均豪,CoPoS封裝,20250225,20250226,98.9,20250321,84.0,SL,16,-15.07,0,51.2,-2.6,-0.54,0.33,-2.9394,1.7475,2.0271,0.0,2.2869,-2.5743,2.9682,-24.5977,-0.39,0.0,,1.0,0.77
6640,均華,CoPoS封裝,20250225,20250226,513.0,20250328,422.0,SL,21,-17.74,0,53.1,-4.7,0.0,0.0,-1.8059,2.5238,2.5742,0.0,3.9841,-4.7445,3.5736,-36.1858,-0.39,0.0,,1.0,0.77
2467,志聖,CoPoS封裝,20250226,20250227,180.5,20250331,144.0,SL,21,-20.22,0,34.4,-6.7,0.0,0.0,-2.6882,-2.1357,-2.3996,0.0,-3.7234,-6.701,1.8577,-15.814,-4.78,0.0,,1.0,1.24
3008,大立光,光學,20250226,20250227,2700.0,20250407,2205.0,SL,24,-18.33,0,60.7,0.4,0.0,0.0,0.6186,1.3749,0.6644,1.0,2.0295,0.363,1.4004,-2.2968,2.32,0.0,0.0,1.0,1.24
3008,大立光,光學,20250303,20250304,2710.0,20250407,2205.0,SL,22,-18.63,0,45.2,-1.3,0.0,0.0,-0.6223,-0.6041,-0.9757,0.0,-0.7313,-1.2727,1.4979,-4.0636,2.69,0.0,0.0,0.0,-1.57
2382,廣達,AI伺服器,20250310,20250311,254.5,20250407,210.0,SL,17,-17.49,0,54.4,3.6,0.0,0.0,0.3846,1.1432,0.3943,0.0,4.1916,3.5714,1.8672,-12.1212,0.25,0.0,0.0,0.0,-2.89
2382,廣達,AI伺服器,20250312,20250313,257.5,20250407,210.0,SL,15,-18.45,0,51.9,0.6,0.0,0.0,0.3092,0.7767,-0.2594,0.0,-0.9542,0.5814,1.9376,-12.6263,-3.24,0.0,0.0,0.0,-3.52
2451,創見,記憶體,20250312,20250313,99.6,20250409,78.5,SL,17,-21.18,0,79.8,16.6,2.97,0.67,3.6961,8.6489,11.0867,1.0,14.9033,16.6282,2.5856,-1.4634,20.6,1.0,0.0,0.0,-3.52
2337,旺宏,記憶體,20250318,20250319,21.7,20250408,18.1,SL,12,-16.59,0,65.4,6.4,-6.25,0.33,2.2415,3.5681,2.6171,1.0,3.9535,6.4286,2.3059,-0.4454,7.85,1.0,0.0,0.0,-3.26
3006,晶豪科,記憶體,20250318,20250319,66.1,20250331,55.9,SL,8,-15.43,0,49.5,-2.2,-8.25,0.23,-1.1283,0.1956,-0.5228,0.0,2.6194,-2.2026,2.2391,-3.4783,7.85,1.0,0.0,0.0,-3.26
3205,十銓,記憶體,20250319,20250320,33.1,20250407,27.55,SL,10,-16.77,0,63.6,1.1,-5.34,0.17,0.6773,1.4583,0.9961,1.0,2.1875,1.0819,1.4175,-6.1693,5.81,1.0,0.0,0.0,-4.53
2337,旺宏,記憶體,20250320,20250321,21.65,20250408,18.1,SL,10,-16.4,0,56.3,-1.1,-6.15,0.33,0.2273,1.2862,1.4026,1.0,4.5024,-1.1211,2.1012,-1.7817,6.64,1.0,0.0,0.0,-2.68
2376,技嘉,AI伺服器,20250321,20250324,266.5,20250407,222.5,SL,8,-16.51,0,59.1,-0.2,0.0,0.0,0.9452,1.463,1.2226,0.0,2.6923,-0.1869,1.7588,-6.6434,-5.87,0.0,0.0,0.0,-3.35
3034,聯詠,IC設計,20250321,20250324,556.0,20250409,458.5,SL,10,-17.54,0,68.2,2.6,0.0,0.0,1.4652,1.9694,1.6794,1.0,2.7829,2.5926,0.99,0.0,-2.28,0.0,0.0,0.0,-3.35
2454,聯發科,IC設計,20250324,20250325,1525.0,20250407,1295.0,SL,7,-15.08,0,60.7,-2.0,0.0,0.0,0.2031,2.8135,0.6803,1.0,3.8596,-1.9868,2.0534,-5.1282,-3.79,0.0,0.0,0.0,-3.73
3450,聯鈞,光通訊,20250324,20250325,277.0,20250331,235.0,SL,4,-15.16,0,47.1,-8.9,-0.69,0.33,-1.6006,0.5763,-0.35,0.0,-1.2774,-8.9226,3.1262,-20.0886,-7.5,0.0,0.0,0.0,-3.73
4919,新唐,IC設計,20250324,20250325,90.7,20250407,73.5,SL,7,-18.96,0,50.6,-4.9,-3.93,0.0,-0.1513,0.4675,0.2006,0.0,0.5441,-4.9383,1.7303,-6.5723,-3.79,0.0,,0.0,-3.73
6239,力成,封測,20250324,20250325,132.5,20250408,105.5,SL,8,-20.38,0,58.0,-0.4,0.0,0.0,0.0755,2.8727,3.2736,1.0,1.145,-0.3759,2.5878,-3.2847,-7.58,0.0,0.0,0.0,-3.73
3105,穩懋,光通訊,20250325,20250326,113.5,20250407,91.8,SL,6,-19.12,0,57.9,1.3,0.0,0.0,-0.6879,3.8202,4.5959,0.0,0.8734,1.3158,3.2177,-4.1494,-6.62,0.0,0.0,0.0,-2.94
4966,譜瑞-KY,IC設計,20250325,20250326,670.0,20250331,565.0,SL,3,-15.67,0,45.0,-7.1,0.0,0.0,-0.7736,0.1652,-0.5813,0.0,0.3008,-7.1031,1.8861,-14.9235,-4.42,0.0,,0.0,-2.94
3665,貿聯-KY,光通訊,20250326,20250327,552.0,20250407,463.0,SL,5,-16.12,0,52.1,-8.5,0.0,0.0,-0.2065,2.0947,0.8082,0.0,3.5714,-8.5174,3.5015,-17.847,-5.46,0.0,0.0,0.0,-2.95
4979,華星光,光通訊,20250327,20250328,181.5,20250407,151.5,SL,4,-16.53,0,49.8,-7.1,0.0,0.0,-2.2692,0.7711,2.2528,0.0,6.1625,-7.1078,4.0885,-24.3513,-7.63,0.0,0.0,0.0,-4.26
6257,矽格,封測,20250327,20250328,77.5,20250408,62.4,SL,5,-19.48,0,66.1,1.7,3.32,0.5,0.7176,1.367,0.8921,1.0,1.2887,1.6818,1.6804,-4.1463,-6.37,0.0,0.0,0.0,-4.26
2337,旺宏,記憶體,20250401,20250402,21.75,20250408,18.1,SL,2,-16.78,0,50.4,3.1,-7.53,0.28,-1.0014,0.3692,0.578,0.0,5.3269,3.0806,3.8744,-6.4516,-0.41,0.0,0.0,0.0,-6.79
6257,矽格,封測,20250401,20250402,77.0,20250408,62.4,SL,2,-18.96,0,47.0,-5.9,2.3,0.44,-0.5411,-0.4898,-0.4706,0.0,-0.2584,-5.8537,1.2503,-5.8537,-7.03,0.0,0.0,0.0,-6.79
2382,廣達,AI伺服器,20250421,20250422,223.5,20250522,267.5,MA10,21,19.69,1,46.7,-9.7,0.63,0.5056,1.0893,7.5568,1.922,0.0,1.7544,-9.7276,5.2905,-14.0741,-13.78,0.0,0.0,0.0,-13.4
2451,創見,記憶體,20250421,20250422,99.8,20250708,100.5,FLOOR,53,0.7,1,49.5,-3.3,5.44,0.8889,2.1744,8.4286,3.7726,1.0,7.4074,-3.3333,4.9511,-3.3333,-18.86,0.0,0.0,0.0,-13.4
2408,南亞科,記憶體,20250423,20250424,37.4,20250523,42.55,MA10,20,13.77,1,50.5,-8.7,6.2,0.6667,4.8059,9.3949,5.0269,1.0,17.8626,-8.747,6.5534,-16.1781,-13.77,0.0,0.0,0.0,-10.52
3665,貿聯-KY,光通訊,20250423,20250424,532.0,20250519,598.0,MA10,16,12.41,1,48.2,-11.9,6.27,0.6111,2.6517,5.7533,3.3106,0.0,5.144,-11.8966,6.3845,-27.6204,-23.52,0.0,0.0,0.0,-10.52
6510,精測,封測,20250423,20250424,694.0,20250519,765.0,MA10,16,10.23,1,49.1,-2.6,0.79,0.4222,6.591,11.3674,7.97,0.0,7.1315,-2.5937,6.2071,-20.6573,-11.16,0.0,0.0,0.0,-10.52
2243,怡利電,車用電子,20250425,20250428,13.35,20250602,11.1,SL,23,-16.85,0,54.2,-16.5,5.01,0.6667,4.9285,6.323,5.9008,0.0,3.5294,-16.4557,6.7517,-26.6667,-20.94,0.0,0.0,0.0,-8.98
6257,矽格,封測,20250428,20250429,72.0,20250707,79.8,MA10,47,10.83,1,64.8,-10.3,1.16,0.4556,1.6436,4.0744,3.1154,0.0,9.472,-10.3053,4.8668,-14.0244,-7.84,0.0,0.0,0.0,-8.02
2455,全新,光通訊,20250430,20250502,99.7,20250620,114.5,MA10,34,14.84,1,58.6,-12.3,3.02,0.3889,2.4084,4.98,2.8796,0.0,6.531,-12.3348,5.7562,-40.2402,-5.29,0.0,0.0,0.0,-6.64
3450,聯鈞,光通訊,20250430,20250502,209.5,20251009,270.5,MA10,111,29.12,1,59.8,-12.6,2.72,0.3278,2.0357,5.142,3.5917,0.0,6.7532,-12.5532,5.8282,-39.291,-5.29,0.0,0.0,0.0,-6.64
2344,華邦電,記憶體,20250502,20250505,15.45,20250523,17.75,MA10,14,14.89,1,57.1,-11.9,7.83,0.8333,0.7581,1.7219,1.3503,0.0,3.5714,-11.8785,5.0235,-24.4076,-9.29,0.0,0.0,0.0,-3.95
2408,南亞科,記憶體,20250513,20250514,44.95,20250625,55.0,MA10,29,22.36,1,55.2,16.2,6.2,0.6667,12.3318,13.4378,13.0615,0.0,15.5367,16.1932,4.8555,-11.1835,9.99,1.0,0.0,0.0,-0.12
6239,力成,封測,20250513,20250514,120.0,20250722,137.0,MA10,48,14.17,1,59.3,1.3,5.45,0.6667,2.3132,4.1195,3.3476,0.0,6.4815,1.3216,2.3759,-16.0584,13.88,1.0,0.0,0.0,-0.12
2454,聯發科,IC設計,20250515,20250516,1365.0,20251119,1160.0,SL,128,-15.02,0,56.5,0.4,1.77,0.5222,1.8587,4.0638,2.7564,0.0,6.2016,0.3663,2.4649,-12.1795,6.54,1.0,0.0,1.0,1.99
2451,創見,記憶體,20250516,20250519,103.0,20250708,100.5,FLOOR,35,-2.43,0,44.7,1.5,5.44,0.8889,0.0396,1.712,0.283,1.0,4.2312,1.5075,1.8062,-3.8095,16.43,1.0,0.0,1.0,2.66
2344,華邦電,記憶體,20250609,20250610,18.8,20250926,31.4,MA10,78,67.02,1,56.4,18.3,7.83,0.8333,3.139,4.5455,3.7496,1.0,8.8757,18.328,3.1859,-12.7962,26.83,1.0,0.0,1.0,4.3
2455,全新,光通訊,20250610,20250611,119.0,20250722,130.5,MA10,29,9.66,1,58.6,5.2,3.02,0.3889,4.7393,7.0633,5.2581,0.0,13.2172,5.2381,3.2581,-20.7885,1.65,0.0,0.0,1.0,6.47
5289,宜鼎,記憶體,20250611,20250612,244.5,20250924,342.0,MA10,74,39.88,1,51.0,-2.2,2.06,0.4167,1.6914,4.0523,2.0176,0.0,6.0215,-2.1825,1.7435,-12.5887,21.02,1.0,0.0,1.0,7.52
2454,聯發科,IC設計,20250612,20250613,1250.0,20250919,1440.0,MA10,70,15.2,1,42.0,-5.5,1.77,0.5222,-1.1538,0.2731,-1.1348,0.0,3.2129,-5.5147,1.8946,-15.7377,-3.54,0.0,0.0,1.0,6.62
4979,華星光,光通訊,20250612,20250613,176.5,20250820,189.5,MA10,48,7.37,1,63.1,8.3,0.87,0.5333,7.7968,11.0097,10.2386,1.0,14.4201,8.3086,3.407,-9.6535,3.46,1.0,0.0,1.0,6.62
2441,超豐,封測,20250613,20250616,56.3,20250925,63.5,MA10,73,12.79,1,44.3,0.2,2.04,0.6,-0.5672,0.6639,-0.4171,0.0,0.8993,0.1786,1.2561,-8.9286,2.9,0.0,0.0,1.0,5.59
3450,聯鈞,光通訊,20250616,20250617,224.0,20250806,187.5,SL,36,-16.29,0,60.4,1.4,2.72,0.3278,8.0339,13.3508,11.1824,0.0,19.2837,1.4052,3.4865,-23.0906,5.24,1.0,0.0,1.0,5.5
2243,怡利電,車用電子,20250619,20250620,11.75,20250909,12.7,MA10,57,8.09,1,51.2,-7.4,5.01,0.6667,-0.0843,1.1956,0.894,0.0,3.9474,-7.4219,3.2688,-25.2366,-8.06,0.0,0.0,1.0,5.28
2441,超豐,封測,20250626,20250627,57.3,20251114,72.1,MA10,96,25.83,1,63.5,0.9,2.04,0.6,1.7039,1.921,2.294,1.0,3.4296,0.8803,1.3154,-2.2184,4.75,1.0,0.0,1.0,7.56
2454,聯發科,IC設計,20250627,20250630,1250.0,20250919,1440.0,MA10,59,15.2,1,50.0,2.0,1.77,0.5222,0.4691,0.9823,0.6659,0.0,2.8,1.9841,1.7422,-11.9863,1.62,0.0,0.0,1.0,7.81
